,sno,sna,tot,sbi,sarea,mday,lat,lng,ar,sareaen,snaen,aren,bemp,act,srcUpdateTime,updateTime,infoTime,infoDate
557,500107030,YouBike2.0_中吉公園,15,2,中山區,2023-05-27 14:07:14,25.05604,121.53166,松江路170巷20號對側,Zhongshan Dist,YouBike2.0_Zhongji Park,No. 22， Ln. 170， Songjiang Rd， (Opposite),13,1,2023-05-27 14:11:29,2023-05-27 14:11:51,2023-05-27 14:07:14,2023-05-27
564,500107037,YouBike2.0_林森農安街口,17,0,中山區,2023-05-27 13:59:05,25.06531,121.52565,林森北路582號(前),Zhongshan Dist,YouBike2.0_Linsen Rd. & Nong'an St. Intersection,No. 582， Linsen N. Rd.,17,1,2023-05-27 14:11:29,2023-05-27 14:11:51,2023-05-27 13:59:05,2023-05-27
565,500107038,YouBike2.0_捷運中山國小站(4號出口),20,1,中山區,2023-05-27 14:10:20,25.06283,121.52697,民權東路一段/民權東路一段71巷口,Zhongshan Dist,YouBike2.0_MRT Zhongshan Elementary School Sta. (Exit 4),Sec. 1， Minquan E. Rd. & Ln. 71， Sec. 1， Minquan E. Rd. Intersection,19,1,2023-05-27 14:11:29,2023-05-27 14:11:51,2023-05-27 14:10:20,2023-05-27
566,500107039,YouBike2.0_農安雙城街口,15,2,中山區,2023-05-27 14:06:16,25.06491,121.52449,農安街12-1號前方,Zhongshan Dist,YouBike2.0_Nong'an St. & Shuangcheng St. Intersection,No. 12-1， Nong'an St.,13,1,2023-05-27 14:11:29,2023-05-27 14:11:51,2023-05-27 14:06:16,2023-05-27
567,500107040,YouBike2.0_新生德惠街口,15,1,中山區,2023-05-27 14:08:04,25.06652,121.52762,新生北路三段76號對側,Zhongshan Dist,YouBike2.0_Xinsheng Rd. & Dehui St. Intersection,No. 76， Sec. 3， Xinsheng N. Rd. (Opposite),14,1,2023-05-27 14:11:29,2023-05-27 14:11:51,2023-05-27 14:08:04,2023-05-27
568,500107041,YouBike2.0_民族林森路口,20,2,中山區,2023-05-27 14:10:20,25.06847,121.52559,民族東路17號前,Zhongshan Dist,YouBike2.0_Minzu Rd. & Linsen Rd. Intersection,No. 17， Minzu E. Rd.,16,1,2023-05-27 14:11:29,2023-05-27 14:11:51,2023-05-27 14:10:20,2023-05-27
573,500107046,YouBike2.0_仁德公園,18,0,中山區,2023-04-17 00:35:05,25.05337,121.5289,吉林路108巷與南京東路二段21巷口東南側,Zhongshan Dist,YouBike2.0_Rende Park,Ln. 108， Jilin Rd. & Ln.21 ， Sec. 2， Nanjing E. Rd. Intersection (Southeast),18,0,2023-05-27 14:11:29,2023-05-27 14:11:51,2023-04-17 00:35:05,2023-04-17
575,500107048,YouBike2.0_下埤公園,24,3,中山區,2023-05-27 14:10:20,25.06682,121.54213,民族東路512巷13弄4號,Zhongshan Dist,YouBike2.0_Xiapi Park,No. 4， Aly. 13， Ln. 512， Minzu E. Rd.,21,1,2023-05-27 14:11:29,2023-05-27 14:11:51,2023-05-27 14:10:20,2023-05-27
576,500107049,YouBike2.0_五常國中,16,2,中山區,2023-05-27 14:11:14,25.06505,121.54366,復興北路488巷2弄5號對側,Zhongshan Dist,YouBike2.0_Wuchang Junior High School,No. 5， Aly. 2， Ln. 488， Fuxing N. Rd. (Opposite),13,1,2023-05-27 14:11:29,2023-05-27 14:11:51,2023-05-27 14:11:14,2023-05-27
577,500107050,YouBike2.0_榮星花園,38,0,中山區,2023-05-27 14:10:09,25.06424,121.54037,五常街77號對側,Zhongshan Dist,YouBike2.0_Rongxing Garden,No. 77， Wuchang St. (Opposite),35,1,2023-05-27 14:11:29,2023-05-27 14:11:51,2023-05-27 14:10:09,2023-05-27
580,500107053,YouBike2.0_新喜公園,13,2,中山區,2023-05-27 13:58:15,25.06533,121.53177,德惠街170巷22號對側,Zhongshan Dist,YouBike2.0_Xinxi Park,No. 22， Ln. 170， Dehuei St. (Opposite),10,1,2023-05-27 14:11:29,2023-05-27 14:11:51,2023-05-27 13:58:15,2023-05-27
581,500107054,YouBike2.0_吉林路407巷口,15,0,中山區,2023-05-27 14:07:04,25.06595,121.53041,吉林路401號前,Zhongshan Dist,YouBike2.0_Ln. 407， Jilin Rd. Intersection,No. 401， Jilin Rd,14,1,2023-05-27 14:11:29,2023-05-27 14:11:51,2023-05-27 14:07:04,2023-05-27
583,500107056,YouBike2.0_林安泰古厝,22,2,中山區,2023-05-27 14:10:20,25.07154,121.53058,濱江街5號對側,Zhongshan Dist,YouBike2.0_Lin An Tai Historical House,No. 5， Binjiang St. (Opposite),20,1,2023-05-27 14:11:29,2023-05-27 14:11:51,2023-05-27 14:10:20,2023-05-27
584,500107057,YouBike2.0_中山公民會館,20,0,中山區,2023-05-27 13:52:04,25.06185,121.5226,中山北路二段128巷口,Zhongshan Dist,YouBike2.0_zhongshan Public Assembly Hall,Ln. 128， Sec. 2， Jhongshan N. Rd.,18,1,2023-05-27 14:11:29,2023-05-27 14:11:51,2023-05-27 13:52:04,2023-05-27
585,500107058,YouBike2.0_渭水八德路口,23,1,中山區,2023-05-27 13:11:15,25.04573,121.53508,渭水路54號對側,Zhongshan Dist,YouBike2.0_Weishuei Rd. & Bade Rd. Intersection,No. 54， Weishuei Rd. (Opposite),20,1,2023-05-27 14:11:29,2023-05-27 14:11:51,2023-05-27 13:11:15,2023-05-27
587,500107060,YouBike2.0_撫順公園,20,2,中山區,2023-05-27 13:58:15,25.06416,121.52203,中山北路三段2號對側,Zhongshan Dist,YouBike2.0_Fushun Park,No. 2， Sec. 3， Jhongshan N. Rd. (Opposite),17,1,2023-05-27 14:11:29,2023-05-27 14:11:51,2023-05-27 13:58:15,2023-05-27
588,500107061,YouBike2.0_新生公園,16,0,中山區,2023-05-27 13:47:04,25.06839,121.53032,民族東路/吉林路口(西北側),Zhongshan Dist,YouBike2.0_Xinsheng Park,Minzu E. Rd & Jilin Rd. Intersection (Northwest),16,1,2023-05-27 14:11:29,2023-05-27 14:11:51,2023-05-27 13:47:04,2023-05-27
589,500107062,YouBike2.0_捷運行天宮站(1號出口),46,2,中山區,2023-05-27 14:10:20,25.05867,121.53305,松江路230號前,Zhongshan Dist,YouBike2.0_MRT Xingtian Temple Sta. (Exit 1),No. 230， Songjiang Rd.,43,1,2023-05-27 14:11:29,2023-05-27 14:11:51,2023-05-27 14:10:20,2023-05-27
591,500107064,YouBike2.0_建國農安街口,35,2,中山區,2023-05-27 13:47:14,25.06503,121.53678,建國北路/農安街口(建國橋下),Zhongshan Dist,YouBike2.0_Jianguo & Nong'an Intersection,Jianguo N. Rd. & Nong'an St. Intersection,31,1,2023-05-27 14:11:29,2023-05-27 14:11:51,2023-05-27 13:47:14,2023-05-27
592,500107065,YouBike2.0_松江路77巷口,10,1,中山區,2023-05-27 14:04:19,25.04985,121.53312,松江路77巷口,Zhongshan Dist,YouBike2.0_Ln. 77， Songjiang Rd.,Ln. 77， Songjiang Rd.,9,1,2023-05-27 14:11:29,2023-05-27 14:11:51,2023-05-27 14:04:19,2023-05-27
594,500107067,YouBike2.0_市民新生路口,15,3,中山區,2023-05-27 14:03:15,25.04611,121.53193,新生北路一段36號前,Zhongshan Dist,YouBike2.0_Civic & Xinsheng Intersection,No. 36， Sec. 1， Xinsheng N. Rd.,12,1,2023-05-27 14:11:29,2023-05-27 14:11:51,2023-05-27 14:03:15,2023-05-27
595,500107068,YouBike2.0_民權吉林路口,15,1,中山區,2023-05-27 14:01:43,25.06269,121.53061,民權東路二段51號前,Zhongshan Dist,YouBike2.0_Minquan & Jilin Intersection,No. 51， Sec. 2， Minquan E. Rd.,13,1,2023-05-27 14:11:29,2023-05-27 14:11:51,2023-05-27 14:01:43,2023-05-27
597,500107070,YouBike2.0_捷運行政大樓,14,3,中山區,2023-05-27 14:04:19,25.05575,121.52168,中山北路二段48巷7號前,Zhongshan Dist,YouBike2.0_MRT Administration Building,No. 7， Ln. 48， Sec. 2， Zhongshan N. Rd,11,1,2023-05-27 14:11:29,2023-05-27 14:11:51,2023-05-27 14:04:19,2023-05-27
598,500107071,YouBike2.0_中吉公園(松江路188巷),22,2,中山區,2023-05-27 13:48:15,25.0568,121.53191,松江路188巷11號對側,Zhongshan Dist,YouBike2.0_Zhongji Park(Ln. 188， Songjiang Rd.),No. 11， Ln. 188， Songjiang Rd. (Opposite),20,1,2023-05-27 14:11:29,2023-05-27 14:11:51,2023-05-27 13:48:15,2023-05-27
599,500107072,YouBike2.0_吉林路123巷口,13,3,中山區,2023-05-27 13:22:15,25.05731,121.53021,吉林路125號前,Zhongshan Dist,YouBike2.0_Ln. 123， Jilin Rd.,No. 125， Jilin Rd.,10,1,2023-05-27 14:11:29,2023-05-27 14:11:51,2023-05-27 13:22:15,2023-05-27
605,500107079,YouBike2.0_新生錦州街口,20,1,中山區,2023-05-27 14:03:15,25.05955,121.52744,新生北路二段100號前,Zhongshan Dist,YouBike2.0_Xinsheng Rd. & Jinzhou St. Intersection,No. 100， Sec. 2， Xinsheng N. Rd.,19,1,2023-05-27 14:11:29,2023-05-27 14:11:51,2023-05-27 14:03:15,2023-05-27
606,500107080,YouBike2.0_濱江街199巷口,15,3,中山區,2023-05-27 13:48:15,25.0734,121.53985,濱江街199巷(八號疏散門前),Zhongshan Dist,YouBike2.0_Ln. 199， Binjiang St.,Ln. 199， Binjiang St.,12,1,2023-05-27 14:11:29,2023-05-27 14:11:51,2023-05-27 13:48:15,2023-05-27
607,500107081,YouBike2.0_大佳社區公園,15,1,中山區,2023-05-27 14:06:04,25.07275,121.5373,濱江街154巷對側,Zhongshan Dist,YouBike2.0_Dajia Community Park,Ln. 154， Binjiang St. (Opposite),14,1,2023-05-27 14:11:29,2023-05-27 14:11:51,2023-05-27 14:06:04,2023-05-27
609,500107083,YouBike2.0_興安合江路口,19,1,中山區,2023-05-27 13:55:23,25.05619,121.53949,興安街60號對側,Zhongshan Dist,YouBike2.0_Xing'an St. & Hejiang St. Intersection,No. 60， Xing'an St. (Opposite),18,1,2023-05-27 14:11:29,2023-05-27 14:11:51,2023-05-27 13:55:23,2023-05-27
610,500107084,YouBike2.0_復興北路514巷口東側,10,1,中山區,2023-05-27 14:10:09,25.06597,121.54117,復興北路514巷66號前側,Zhongshan Dist,YouBike2.0_Fuxing Rd. & Longjiang Rd. Intersection,No. 66， Ln. 514， Fuxing N. Rd.,8,1,2023-05-27 14:11:29,2023-05-27 14:11:51,2023-05-27 14:10:09,2023-05-27
611,500107085,YouBike2.0_台泥大樓,18,0,中山區,2023-05-27 14:01:04,25.06142,121.52305,中山北路二段113-133號前,Zhongshan Dist,YouBike2.0_TCC Building,No. 113-133， Sec. 2， Zhongshan N. Rd.,16,1,2023-05-27 14:11:29,2023-05-27 14:11:51,2023-05-27 14:01:04,2023-05-27
618,500107092,YouBike2.0_捷運大直站(1號出口),27,3,中山區,2023-05-27 14:05:16,25.0801,121.54708,北安路535之2號旁,Zhongshan Dist,YouBike2.0_MRT Dazhi Sta. (Exit 1),No. 535-2， Bei'an Rd.,23,1,2023-05-27 14:11:29,2023-05-27 14:11:51,2023-05-27 14:05:16,2023-05-27
619,500107093,YouBike2.0_捷運松江南京站(4號出口),32,2,中山區,2023-05-27 14:09:14,25.0512,121.53312,松江路95-1至109號前方,Zhongshan Dist,YouBike2.0_MRT Songjiang Nanjing Sta. (Exit 4),No.109， Songjiang Rd.,30,1,2023-05-27 14:11:29,2023-05-27 14:11:51,2023-05-27 14:09:14,2023-05-27
620,500107095,YouBike2.0_中429公園,15,1,中山區,2023-05-27 13:53:04,25.07864,121.55557,敬業三路177巷南側,Zhongshan Dist,YouBike2.0_hong 429 Park,Ln. 177， Jingye 3rd Rd. (South),14,1,2023-05-27 14:11:29,2023-05-27 14:11:51,2023-05-27 13:53:04,2023-05-27
621,500107096,YouBike2.0_長春路137巷口,16,3,中山區,2023-05-27 14:05:16,25.05791,121.53114,民生東路二段134號前,Zhongshan Dist,YouBike2.0_Ln. 137， Changchun Rd.,No. 134， Sec. 2， Minquan E. Rd.,13,1,2023-05-27 14:11:29,2023-05-27 14:11:51,2023-05-27 14:05:16,2023-05-27
622,500107097,YouBike2.0_松江民生路口,17,3,中山區,2023-05-27 14:07:14,25.05765,121.53299,松江路208號前,Zhongshan Dist,YouBike2.0_Songjiang Rd. & Minsheng Rd. Intersection,No. 208， Songjiang Rd.,13,1,2023-05-27 14:11:29,2023-05-27 14:11:51,2023-05-27 14:07:14,2023-05-27
624,500107099,YouBike2.0_長春吉林路口,10,2,中山區,2023-05-27 14:07:14,25.05481,121.53032,長春路120號前,Zhongshan Dist,YouBike2.0_Changchun Rd. & Jilin Rd. Intersection,No. 120， Changchun Rd.,8,1,2023-05-27 14:11:29,2023-05-27 14:11:51,2023-05-27 14:07:14,2023-05-27
625,500107100,YouBike2.0_長春一江街口,11,0,中山區,2023-05-27 13:59:05,25.05488,121.53142,長春路135號前,Zhongshan Dist,YouBike2.0_Changchun Rd. & Yijiang St. Intersection,No. 135， Changchun Rd.,11,1,2023-05-27 14:11:29,2023-05-27 14:11:51,2023-05-27 13:59:05,2023-05-27
627,500107102,YouBike2.0_南京一江街口,10,1,中山區,2023-05-27 13:59:15,25.05215,121.53171,南京東路二段85號前,Zhongshan Dist,YouBike2.0_Nanjing Rd. & Yijiang St. Intersection,No. 85， Sec. 2， Nanjing E. Rd.,9,1,2023-05-27 14:11:29,2023-05-27 14:11:51,2023-05-27 13:59:15,2023-05-27
628,500107103,YouBike2.0_松江長春路口,16,1,中山區,2023-05-27 14:04:19,25.05499,121.53295,松江路158號前,Zhongshan Dist,YouBike2.0_Songjiang Rd. & Changchun Rd. Intersection,No. 158， Songjiang Rd.,15,1,2023-05-27 14:11:29,2023-05-27 14:11:51,2023-05-27 14:04:19,2023-05-27
631,500107106,YouBike2.0_新生農安街口,15,1,中山區,2023-05-27 14:10:20,25.06493,121.52778,新生北路三段與農安街口(高架橋下),Zhongshan Dist,YouBike2.0_Xinsheng Rd. & Nong'an St. Intersection,Sec. 3， Xinsheng N. Rd. & Nong'an St. Intersection,14,1,2023-05-27 14:11:29,2023-05-27 14:11:51,2023-05-27 14:10:20,2023-05-27
632,500107107,YouBike2.0_稻江高級護理家事職業學校,14,3,中山區,2023-05-27 14:10:20,25.06532,121.52848,農安街77巷與農安街77巷1弄口,Zhongshan Dist,YouBike2.0_Daojiang Senior High School of Nursing and Home Economics,Ln. 77， Nong'an St. & Aly. 1， Ln. 77， Nong'an St. Intersection,10,1,2023-05-27 14:11:29,2023-05-27 14:11:51,2023-05-27 14:10:20,2023-05-27
633,500107108,YouBike2.0_捷運大直站(3號出口)_1,18,0,中山區,2023-05-27 13:53:04,25.07934,121.54671,北安路458巷41弄52之1號前,Zhongshan Dist,YouBike2.0_MRT Dazhi Sta.(Exit 3)_1,No. 52-1， Aly. 41， Ln. 458， Bei'an Rd.,18,1,2023-05-27 14:11:29,2023-05-27 14:11:51,2023-05-27 13:53:04,2023-05-27
635,500107110,YouBike2.0_民權吉林路口(南側),16,3,中山區,2023-05-27 14:05:16,25.06245,121.53014,民權東路二段46號前,Zhongshan Dist,YouBike2.0_Minquan Rd. & Jilin Rd. Intersection,No. 46， Sec. 2， Minquan E. Rd.,13,1,2023-05-27 14:11:29,2023-05-27 14:11:51,2023-05-27 14:05:16,2023-05-27
637,500107112,YouBike2.0_民權新生路口,26,2,中山區,2023-05-27 14:07:14,25.06305,121.52776,民權東路一段/新生北路三段(北側)(新生高架橋下),Zhongshan Dist,YouBike2.0_Minquan Rd. & Xinsheng Rd. Intersection,Sec. 1， Minquan E. Rd. & Sec. 3， Xinsheng N. Rd. Intersection (North),24,1,2023-05-27 14:11:29,2023-05-27 14:11:51,2023-05-27 14:07:14,2023-05-27
638,500107113,YouBike2.0_建國長春路口(北側),20,3,中山區,2023-05-27 14:11:14,25.05476,121.53693,建國北路/長春路口(北側),Zhongshan Dist,YouBike2.0_Jianguo Rd. & Changchun Rd. Intersection,Jianguo N. Rd. & Changchun Rd. Intersection (North),15,1,2023-05-27 14:11:29,2023-05-27 14:11:51,2023-05-27 14:11:14,2023-05-27
639,500107114,YouBike2.0_中山行政中心,24,3,中山區,2023-05-27 14:08:15,25.06432,121.53349,松江路/農安街口,Zhongshan Dist,YouBike2.0_Zhongshan District Household Registration Office,Songjiang Rd. & Nong'an St. Intersection,19,1,2023-05-27 14:11:29,2023-05-27 14:11:51,2023-05-27 14:08:15,2023-05-27
642,500107117,YouBike2.0_濱江國小游泳池,16,1,中山區,2023-05-27 13:54:15,25.07818,121.56175,樂群二路266巷99號前,Zhongshan Dist,YouBike2.0_Binjiang Elementary School Swimming Pool,No. 99， Ln. 266， Lequn 2nd Rd.,15,1,2023-05-27 14:11:29,2023-05-27 14:11:51,2023-05-27 13:54:15,2023-05-27
644,500107119,YouBike2.0_中428公園,15,1,中山區,2023-05-27 13:34:14,25.07825,121.55337,樂群二路30巷/樂群二路116巷61弄,Zhongshan Dist,YouBike2.0_Zhong 428 Park,Ln. 30， Lequn 2nd Rd. & Aly. 61， Ln. 116， Lequn 2nd Rd. Intersection,14,1,2023-05-27 14:11:29,2023-05-27 14:11:51,2023-05-27 13:34:14,2023-05-27
645,500107120,YouBike2.0_復華公園,20,0,中山區,2023-05-27 13:57:04,25.05339,121.5401,南京東路三段109巷/龍江路120巷,Zhongshan Dist,YouBike2.0_Fuhua Park,Ln. 109， Sec. 3， Nanjing E. Rd. & Ln. 120， Longjiang Rd. Intersection,20,1,2023-05-27 14:11:29,2023-05-27 14:11:51,2023-05-27 13:57:04,2023-05-27
652,500107127,YouBike2.0_民權建國路口(南側),15,0,中山區,2023-05-27 13:40:10,25.06228,121.53702,民權東路三段/建國北路二段(南側高架橋下),Zhongshan Dist,YouBike2.0_Minquan Rd. & Jianguo Rd. Intersection (South),Sec. 3， Minquan E. Rd. & Sec. 2， Jianguo N. Rd. (Under Elevated Bridge),14,1,2023-05-27 14:11:29,2023-05-27 14:11:51,2023-05-27 13:40:10,2023-05-27
653,500107128,YouBike2.0_林森德惠街口,16,1,中山區,2023-05-27 14:10:20,25.06688,121.5257,德惠街11號東側,Zhongshan Dist,YouBike2.0_Linsen Rd. & Dehui St. Intersection,No. 11， Dehui St. (East),14,1,2023-05-27 14:11:29,2023-05-27 14:11:51,2023-05-27 14:10:20,2023-05-27
654,500107129,YouBike2.0_新生濱江街口(東南側),21,2,中山區,2023-05-27 13:43:14,25.07059,121.52812,新生北路三段/濱江街口(東南側),Zhongshan Dist,YouBike2.0_Xinsheng Rd. & Binjiang St. Intersection (Southeast),Sec. 3， Xinsheng N. Rd. & Binjiang St. Intersection (Southeast),19,1,2023-05-27 14:11:29,2023-05-27 14:11:51,2023-05-27 13:43:14,2023-05-27
655,500107130,YouBike2.0_新生北路一段62巷口,20,1,中山區,2023-05-27 13:15:15,25.04699,121.53075,新生北路一段64號對側,Zhongshan Dist,YouBike2.0_Ln. 62， Sec. 1， Xinsheng N. Rd.,No. 64， Sec. 1， Xinsheng N. Rd. (Opposite),19,1,2023-05-27 14:11:29,2023-05-27 14:11:51,2023-05-27 13:15:15,2023-05-27
656,500107131,YouBike2.0_新生長春路口(東北側),19,0,中山區,2023-05-27 13:13:04,25.05532,121.52769,新生北路二段39-2號對側,Zhongshan Dist,YouBike2.0_Xinsheng Rd. & Changchun Rd. Intersection (Northeast),No. 39-2， Sec. 2， Xinsheng N. Rd. (Opposite),18,1,2023-05-27 14:11:29,2023-05-27 14:11:51,2023-05-27 13:13:04,2023-05-27
658,500107133,YouBike2.0_敬業三樂群三路口(西北側),16,3,中山區,2023-05-27 14:08:15,25.08272,121.55624,敬業三路/樂群三路口,Zhongshan Dist,YouBike2.0_Jingye 3rd Rd. & Lequn 3rd Rd. Intersection (Northwest),Jingye 3rd Rd. & Lequn 3rd Rd. Intersection,13,1,2023-05-27 14:11:29,2023-05-27 14:11:51,2023-05-27 14:08:15,2023-05-27
659,500107134,YouBike2.0_長春路258巷2弄口,15,2,中山區,2023-05-27 13:58:15,25.05427,121.53896,長春路258巷6號北側,Zhongshan Dist,YouBike2.0_Aly. 2， Ln. 258， Changchun Rd.,No. 6， Ln. 258， Changchun Rd. (North),13,1,2023-05-27 14:11:29,2023-05-27 14:11:51,2023-05-27 13:58:15,2023-05-27
661,500107136,YouBike2.0_建國五常街口,20,0,中山區,2023-05-27 14:06:04,25.06419,121.53732,建國北路三段/五常街,Zhongshan Dist,YouBike2.0_Jianguo Rd. & Wuchang St. Intersection,Sec. 3， Jianguo N. Rd. & Wuchang St. Intersection,20,1,2023-05-27 14:11:29,2023-05-27 14:11:51,2023-05-27 14:06:04,2023-05-27
662,500107137,YouBike2.0_中山北路二段62巷口,12,3,中山區,2023-05-27 14:04:19,25.05676,121.52268,中山北路二段66號前,Zhongshan Dist,YouBike2.0_Ln. 62， Sec. 2， Zhongshan N. Rd.,No. 66， Sec. 2， Zhongshan N. Rd.,9,1,2023-05-27 14:11:29,2023-05-27 14:11:51,2023-05-27 14:04:19,2023-05-27
663,500107138,YouBike2.0_市民安東街口,20,1,中山區,2023-05-27 13:17:32,25.0448,121.54213,市民大道三段179號前,Zhongshan Dist,YouBike2.0_Civic Blvd. & Andong St. Intersection,No. 179， Sec. 3， Civic Blvd.,19,1,2023-05-27 14:11:29,2023-05-27 14:11:51,2023-05-27 13:17:32,2023-05-27
664,500107139,YouBike2.0_市民大道二段5巷口,15,3,中山區,2023-05-27 13:59:15,25.04812,121.52166,市民大道二段/市民大道二段5巷,Zhongshan Dist,YouBike2.0_Ln. 5， Sec. 2， Civic Blvd.,Sec. 2， Civic Blvd. & Ln. 5， Sec. 2， Civic Blvd. Intersection,12,1,2023-05-27 14:11:29,2023-05-27 14:11:51,2023-05-27 13:59:15,2023-05-27
669,500108005,YouBike2.0_文湖國小,31,2,內湖區,2023-05-27 14:10:20,25.08637,121.56088,文湖街21巷口北側,Neihu Dist,YouBike2.0_Wenhu Elementary School,Ln. 21， Wunhu St.,29,1,2023-05-27 14:11:29,2023-05-27 14:11:51,2023-05-27 14:10:20,2023-05-27
670,500108006,YouBike2.0_文湖街81巷10號西側,14,2,內湖區,2023-05-27 14:11:15,25.08707,121.56406,文湖街81巷10號西側,Neihu Dist,YouBike2.0_No. 10， Ln. 81， Wenhu St,No. 10， Ln. 81， Wenhu St.(West),10,1,2023-05-27 14:11:29,2023-05-27 14:11:51,2023-05-27 14:11:15,2023-05-27
674,500108010,YouBike2.0_港華五號公園,16,0,內湖區,2023-05-27 12:40:10,25.08522,121.57462,環山路二段81號西北側,Neihu Dist,YouBike2.0_Ganghua 2nd Park,No. 81， Sec. 2， Huanshan Rd.(Northwest),16,1,2023-05-27 14:11:29,2023-05-27 14:11:51,2023-05-27 12:40:10,2023-05-27
675,500108011,YouBike2.0_大湖國小,25,0,內湖區,2023-05-27 14:04:06,25.08803,121.59958,大湖山莊街/大湖山莊街176巷(東南側),Neihu Dist,YouBike2.0_Dahu Elementary School,Dahu Shanzhuang St & Ln. 176， Dahu Shanzhuang St. (Southeast),23,1,2023-05-27 14:11:29,2023-05-27 14:11:51,2023-05-27 14:04:06,2023-05-27
677,500108013,YouBike2.0_東湖路113巷95弄,10,0,內湖區,2023-05-27 10:23:04,25.07177,121.61491,東湖路113巷95弄13號西側,Neihu Dist,YouBike2.0_Aly. 95， Ln. 113， Donghu Rd,No. 13， Aly. 95， Ln. 113， Donghu Rd. (West),9,1,2023-05-27 14:11:29,2023-05-27 14:11:51,2023-05-27 10:23:04,2023-05-27
679,500108015,YouBike2.0_文德三號公園(江南街71巷16弄),15,2,內湖區,2023-05-27 14:11:04,25.07524,121.5772,瑞光路271號東南側,Neihu Dist,YouBike2.0_Wende No. 3 Park,No. 271， Ruiguang Rd. (Southeast),13,1,2023-05-27 14:11:29,2023-05-27 14:11:51,2023-05-27 14:11:04,2023-05-27
681,500108018,YouBike2.0_康寧星雲街口,12,3,內湖區,2023-05-27 14:08:15,25.07958,121.59336,康寧路一段116號,Neihu Dist,YouBike2.0_Kangning Rd & Xingyun St Intersection,No. 116， Sec. 1， Kangning Rd.,9,1,2023-05-27 14:11:29,2023-05-27 14:11:51,2023-05-27 14:08:15,2023-05-27
682,500108019,YouBike2.0_星雲街47號,15,1,內湖區,2023-05-27 14:10:20,25.07864,121.59177,星雲街47號南側,Neihu Dist,YouBike2.0_No. 47， Xingyun St,No. 47， Xingyun St. (South),14,1,2023-05-27 14:11:29,2023-05-27 14:11:51,2023-05-27 14:10:20,2023-05-27
684,500108021,YouBike2.0_捷運西湖站(2號出口),12,3,內湖區,2023-05-27 14:11:15,25.08205,121.56716,內湖路一段291號(對面),Neihu Dist,YouBike2.0_MRT Xihu Sta. (Exit 2),No. 291， Sec. 1， Neihu Rd. (Opposite),9,1,2023-05-27 14:11:29,2023-05-27 14:11:51,2023-05-27 14:11:15,2023-05-27
693,500108030,YouBike2.0_文德二號公園(南側),13,1,內湖區,2023-05-27 13:56:04,25.07504,121.58375,陽光街與陽光街68巷102弄口,Neihu Dist,YouBike2.0_Wende No.2 Park (South),Aly. 102， Ln. 68， Yangguang St & Yangguang St Intersection,12,1,2023-05-27 14:11:29,2023-05-27 14:11:51,2023-05-27 13:56:04,2023-05-27
695,500108032,YouBike2.0_瑞陽公園,12,1,內湖區,2023-05-27 14:04:19,25.07777,121.57961,文德路22巷6號(對面),Neihu Dist,YouBike2.0_Ruiyang Park,No. 6， Ln. 22， Wende Rd. (Opposite),11,1,2023-05-27 14:11:29,2023-05-27 14:11:51,2023-05-27 14:04:19,2023-05-27
699,500108036,YouBike2.0_潭美國小(南京舊宗路口),16,1,內湖區,2023-05-27 13:58:04,25.05768,121.58159,行善路179號南側,Neihu Dist,YouBike2.0_Tanmei Elementary School (Nanjing Rd. & Jiuzong Rd. Intersection,No. 179， Xingshan Rd. (South),15,1,2023-05-27 14:11:29,2023-05-27 14:11:51,2023-05-27 13:58:04,2023-05-27
700,500108037,YouBike2.0_新明路343號,10,1,內湖區,2023-05-27 14:01:16,25.05653,121.58345,新明路341號北側,Neihu Dist,YouBike2.0_No. 343， Xinming Rd.,No. 343， Xinming Rd. (North),9,1,2023-05-27 14:11:29,2023-05-27 14:11:51,2023-05-27 14:01:16,2023-05-27
704,500108041,YouBike2.0_安康路32巷24弄,21,1,內湖區,2023-05-27 13:59:15,25.06181,121.59447,安康路32巷24弄22號,Neihu Dist,YouBike2.0_Aly. 24， Ln. 32， Ankang Rd.,No. 22， Aly. 24， Ln. 32， Ankang Rd.,20,1,2023-05-27 14:11:29,2023-05-27 14:11:51,2023-05-27 13:59:15,2023-05-27
709,500108047,YouBike2.0_瑞光公共住宅(瑞光路),18,0,內湖區,2023-05-27 12:23:04,25.07335,121.57951,瑞光路160號,Neihu Dist,YouBike2.0_Ruiguang Public Housing (Ruiguang Rd),No. 160， Ruiguang Rd.,18,1,2023-05-27 14:11:29,2023-05-27 14:11:51,2023-05-27 12:23:04,2023-05-27
710,500108048,YouBike2.0_民權東路六段15巷,17,1,內湖區,2023-05-27 01:11:15,25.06853,121.57813,民權東路六段15巷29號,Neihu Dist,YouBike2.0_Ln. 15， Sec. 6， Minquan E. Rd.,No. 29， Ln. 15， Sec. 6， Minquan E. Rd.,16,1,2023-05-27 14:11:29,2023-05-27 14:11:51,2023-05-27 01:11:15,2023-05-27
711,500108049,YouBike2.0_扶輪親恩公園,17,0,內湖區,2023-05-27 13:54:04,25.06709,121.58002,民權東路六段30號,Neihu Dist,YouBike2.0_Rotary Park,No. 30， Sec. 6， Minquan E. Rd.,16,1,2023-05-27 14:11:29,2023-05-27 14:11:51,2023-05-27 13:54:04,2023-05-27
